	Position	Sample_Number	Genome
3036	33600	8	GUT_GENOME239728_24
3037	33700	18	GUT_GENOME239728_24
3038	33800	5	GUT_GENOME239728_24
3039	33900	16	GUT_GENOME239728_24
3040	34000	16	GUT_GENOME239728_24
3041	34100	15	GUT_GENOME239728_24
3042	34200	12	GUT_GENOME239728_24
3043	34300	11	GUT_GENOME239728_24
3044	34400	17	GUT_GENOME239728_24
3045	34500	15	GUT_GENOME239728_24
3046	34600	10	GUT_GENOME239728_24
3047	34700	13	GUT_GENOME239728_24
3048	34800	20	GUT_GENOME239728_24
3049	34900	8	GUT_GENOME239728_24
3050	35000	22	GUT_GENOME239728_24
3051	35100	16	GUT_GENOME239728_24
3052	35200	15	GUT_GENOME239728_24
3053	35300	15	GUT_GENOME239728_24
3054	35400	9	GUT_GENOME239728_24
3055	35500	16	GUT_GENOME239728_24
3056	35600	15	GUT_GENOME239728_24
3057	35700	13	GUT_GENOME239728_24
3058	35800	18	GUT_GENOME239728_24
3059	35900	21	GUT_GENOME239728_24
3060	36000	16	GUT_GENOME239728_24
3061	36100	17	GUT_GENOME239728_24
3062	36200	11	GUT_GENOME239728_24
3063	36300	16	GUT_GENOME239728_24
3064	36400	12	GUT_GENOME239728_24
3065	36500	14	GUT_GENOME239728_24
3066	36600	9	GUT_GENOME239728_24
3067	36700	20	GUT_GENOME239728_24
3068	36800	17	GUT_GENOME239728_24
3069	36900	25	GUT_GENOME239728_24
3070	37000	11	GUT_GENOME239728_24
3071	37100	24	GUT_GENOME239728_24
3072	37200	14	GUT_GENOME239728_24
3073	37300	11	GUT_GENOME239728_24
3074	37400	12	GUT_GENOME239728_24
3075	37500	15	GUT_GENOME239728_24
3076	37600	14	GUT_GENOME239728_24
3077	37700	13	GUT_GENOME239728_24
3078	37800	10	GUT_GENOME239728_24
3079	37900	20	GUT_GENOME239728_24
3080	38000	14	GUT_GENOME239728_24
3081	38100	21	GUT_GENOME239728_24
3082	38200	23	GUT_GENOME239728_24
3083	38300	17	GUT_GENOME239728_24
3084	38400	14	GUT_GENOME239728_24
3085	38500	16	GUT_GENOME239728_24
3086	38600	20	GUT_GENOME239728_24
3087	38700	23	GUT_GENOME239728_24
3088	38800	17	GUT_GENOME239728_24
3089	38900	14	GUT_GENOME239728_24
3090	39000	11	GUT_GENOME239728_24
3091	39100	14	GUT_GENOME239728_24
3092	39200	22	GUT_GENOME239728_24
3093	39300	17	GUT_GENOME239728_24
3094	39400	16	GUT_GENOME239728_24
3095	39500	17	GUT_GENOME239728_24
3096	39600	18	GUT_GENOME239728_24
3097	39700	21	GUT_GENOME239728_24
3098	39800	14	GUT_GENOME239728_24
3099	39900	19	GUT_GENOME239728_24
3100	40000	17	GUT_GENOME239728_24
3101	40100	18	GUT_GENOME239728_24
3102	40200	19	GUT_GENOME239728_24
3103	40300	9	GUT_GENOME239728_24
3104	40400	13	GUT_GENOME239728_24
3105	40500	10	GUT_GENOME239728_24
3106	40600	18	GUT_GENOME239728_24
3107	40700	15	GUT_GENOME239728_24
3108	40800	15	GUT_GENOME239728_24
3109	40900	12	GUT_GENOME239728_24
3110	41000	15	GUT_GENOME239728_24
3111	41100	19	GUT_GENOME239728_24
3112	41200	16	GUT_GENOME239728_24
3113	41300	11	GUT_GENOME239728_24
3114	41400	21	GUT_GENOME239728_24
3115	41500	12	GUT_GENOME239728_24
3116	41600	20	GUT_GENOME239728_24
3117	41700	13	GUT_GENOME239728_24
3118	41800	18	GUT_GENOME239728_24
3119	41900	15	GUT_GENOME239728_24
3120	42000	18	GUT_GENOME239728_24
3121	42100	14	GUT_GENOME239728_24
3122	42200	16	GUT_GENOME239728_24
3123	42300	13	GUT_GENOME239728_24
3124	42400	15	GUT_GENOME239728_24
3125	42500	21	GUT_GENOME239728_24
3126	42600	20	GUT_GENOME239728_24
3127	42700	17	GUT_GENOME239728_24
3128	42800	15	GUT_GENOME239728_24
3129	42900	13	GUT_GENOME239728_24
3130	43000	18	GUT_GENOME239728_24
3131	43100	27	GUT_GENOME239728_24
3132	43200	9	GUT_GENOME239728_24
3133	43300	11	GUT_GENOME239728_24
3134	43400	15	GUT_GENOME239728_24
3135	43500	15	GUT_GENOME239728_24
3136	43600	17	GUT_GENOME239728_24
3137	43700	15	GUT_GENOME239728_24
3138	43800	13	GUT_GENOME239728_24
3139	43900	15	GUT_GENOME239728_24
3140	44000	8	GUT_GENOME239728_24
3141	44100	13	GUT_GENOME239728_24
3142	44200	13	GUT_GENOME239728_24
3143	44300	12	GUT_GENOME239728_24
3144	44400	21	GUT_GENOME239728_24
3145	44500	9	GUT_GENOME239728_24
3146	44600	15	GUT_GENOME239728_24
3147	44700	13	GUT_GENOME239728_24
3148	44800	14	GUT_GENOME239728_24
3149	44900	14	GUT_GENOME239728_24
3150	0	16	GUT_GENOME096083_13
3151	100	4	GUT_GENOME096083_13
3152	200	9	GUT_GENOME096083_13
3153	300	14	GUT_GENOME096083_13
3154	400	13	GUT_GENOME096083_13
3155	500	10	GUT_GENOME096083_13
3156	600	13	GUT_GENOME096083_13
3157	700	3	GUT_GENOME096083_13
3158	800	7	GUT_GENOME096083_13
3159	900	10	GUT_GENOME096083_13
3160	1000	8	GUT_GENOME096083_13
3161	1100	12	GUT_GENOME096083_13
3162	1200	16	GUT_GENOME096083_13
3163	1300	16	GUT_GENOME096083_13
3164	1400	17	GUT_GENOME096083_13
3165	1500	16	GUT_GENOME096083_13
3166	1600	23	GUT_GENOME096083_13
3167	1700	17	GUT_GENOME096083_13
3168	1800	26	GUT_GENOME096083_13
3169	1900	27	GUT_GENOME096083_13
3170	2000	32	GUT_GENOME096083_13
3171	2100	12	GUT_GENOME096083_13
3172	2200	16	GUT_GENOME096083_13
3173	2300	26	GUT_GENOME096083_13
3174	2400	19	GUT_GENOME096083_13
3175	2500	17	GUT_GENOME096083_13
3176	2600	25	GUT_GENOME096083_13
3177	2700	20	GUT_GENOME096083_13
3178	2800	3	GUT_GENOME096083_13
3179	2900	19	GUT_GENOME096083_13
3180	3000	2	GUT_GENOME096083_13
3181	3100	9	GUT_GENOME096083_13
3182	3200	21	GUT_GENOME096083_13
3183	3300	16	GUT_GENOME096083_13
3184	3400	23	GUT_GENOME096083_13
3185	3500	21	GUT_GENOME096083_13
3186	3600	17	GUT_GENOME096083_13
3187	3700	11	GUT_GENOME096083_13
3188	3800	4	GUT_GENOME096083_13
3189	3900	21	GUT_GENOME096083_13
3190	4000	25	GUT_GENOME096083_13
3191	4100	21	GUT_GENOME096083_13
3192	4200	20	GUT_GENOME096083_13
3193	4300	10	GUT_GENOME096083_13
3194	4400	18	GUT_GENOME096083_13
3195	4500	13	GUT_GENOME096083_13
3196	4600	14	GUT_GENOME096083_13
3197	4700	18	GUT_GENOME096083_13
3198	4800	18	GUT_GENOME096083_13
3199	4900	15	GUT_GENOME096083_13
3200	5000	19	GUT_GENOME096083_13
3201	5100	13	GUT_GENOME096083_13
3202	5200	9	GUT_GENOME096083_13
3203	5300	9	GUT_GENOME096083_13
3204	5400	15	GUT_GENOME096083_13
3205	5500	12	GUT_GENOME096083_13
3206	5600	9	GUT_GENOME096083_13
3207	5700	29	GUT_GENOME096083_13
3208	5800	16	GUT_GENOME096083_13
3209	5900	21	GUT_GENOME096083_13
3210	6000	12	GUT_GENOME096083_13
3211	6100	13	GUT_GENOME096083_13
3212	6200	21	GUT_GENOME096083_13
3213	6300	25	GUT_GENOME096083_13
3214	6400	19	GUT_GENOME096083_13
3215	6500	15	GUT_GENOME096083_13
3216	6600	22	GUT_GENOME096083_13
3217	6700	11	GUT_GENOME096083_13
3218	6800	12	GUT_GENOME096083_13
3219	6900	14	GUT_GENOME096083_13
3220	7000	9	GUT_GENOME096083_13
3221	7100	0	GUT_GENOME096083_13
3222	7200	2	GUT_GENOME096083_13
3223	7300	3	GUT_GENOME096083_13
3224	7400	3	GUT_GENOME096083_13
3225	7500	1	GUT_GENOME096083_13
3226	7600	10	GUT_GENOME096083_13
3227	7700	1	GUT_GENOME096083_13
3228	7800	6	GUT_GENOME096083_13
3229	7900	13	GUT_GENOME096083_13
3230	8000	11	GUT_GENOME096083_13
3231	8100	21	GUT_GENOME096083_13
3232	8200	17	GUT_GENOME096083_13
3233	8300	17	GUT_GENOME096083_13
3234	8400	26	GUT_GENOME096083_13
3235	8500	24	GUT_GENOME096083_13
3236	8600	30	GUT_GENOME096083_13
3237	8700	19	GUT_GENOME096083_13
3238	8800	27	GUT_GENOME096083_13
3239	8900	15	GUT_GENOME096083_13
3240	9000	22	GUT_GENOME096083_13
3241	9100	15	GUT_GENOME096083_13
3242	9200	42	GUT_GENOME096083_13
3243	9300	15	GUT_GENOME096083_13
3244	9400	7	GUT_GENOME096083_13
3245	9500	6	GUT_GENOME096083_13
3246	9600	10	GUT_GENOME096083_13
3247	9700	23	GUT_GENOME096083_13
3248	9800	9	GUT_GENOME096083_13
3249	9900	14	GUT_GENOME096083_13
3250	10000	14	GUT_GENOME096083_13
3251	10100	22	GUT_GENOME096083_13
3252	10200	22	GUT_GENOME096083_13
3253	10300	14	GUT_GENOME096083_13
3254	10400	18	GUT_GENOME096083_13
3255	10500	5	GUT_GENOME096083_13
3256	10600	12	GUT_GENOME096083_13
3257	10700	12	GUT_GENOME096083_13
3258	10800	18	GUT_GENOME096083_13
3259	10900	18	GUT_GENOME096083_13
3260	11000	20	GUT_GENOME096083_13
3261	11100	12	GUT_GENOME096083_13
3262	11200	9	GUT_GENOME096083_13
3263	11300	3	GUT_GENOME096083_13
3264	11400	4	GUT_GENOME096083_13
3265	11500	8	GUT_GENOME096083_13
3266	11600	9	GUT_GENOME096083_13
3267	11700	25	GUT_GENOME096083_13
3268	11800	17	GUT_GENOME096083_13
3269	11900	7	GUT_GENOME096083_13
3270	12000	6	GUT_GENOME096083_13
3271	12100	3	GUT_GENOME096083_13
3272	12200	1	GUT_GENOME096083_13
3273	12300	2	GUT_GENOME096083_13
3274	12400	4	GUT_GENOME096083_13
3275	12500	2	GUT_GENOME096083_13
3276	12600	6	GUT_GENOME096083_13
3277	12700	10	GUT_GENOME096083_13
3278	12800	5	GUT_GENOME096083_13
3279	12900	5	GUT_GENOME096083_13
3280	13000	6	GUT_GENOME096083_13
3281	13100	13	GUT_GENOME096083_13
3282	13200	14	GUT_GENOME096083_13
3283	13300	22	GUT_GENOME096083_13
3284	13400	17	GUT_GENOME096083_13
3285	13500	23	GUT_GENOME096083_13
3286	13600	3	GUT_GENOME096083_13
3287	13700	4	GUT_GENOME096083_13
3288	13800	7	GUT_GENOME096083_13
3289	13900	13	GUT_GENOME096083_13
3290	14000	16	GUT_GENOME096083_13
3291	14100	18	GUT_GENOME096083_13
3292	14200	19	GUT_GENOME096083_13
3293	14300	14	GUT_GENOME096083_13
3294	14400	23	GUT_GENOME096083_13
3295	14500	18	GUT_GENOME096083_13
3296	14600	15	GUT_GENOME096083_13
3297	14700	6	GUT_GENOME096083_13
3298	14800	14	GUT_GENOME096083_13
3299	14900	8	GUT_GENOME096083_13
3300	15000	7	GUT_GENOME096083_13
3301	15100	12	GUT_GENOME096083_13
3302	15200	27	GUT_GENOME096083_13
3303	15300	26	GUT_GENOME096083_13
3304	15400	18	GUT_GENOME096083_13
3305	15500	18	GUT_GENOME096083_13
3306	15600	19	GUT_GENOME096083_13
3307	15700	30	GUT_GENOME096083_13
3308	15800	19	GUT_GENOME096083_13
3309	15900	17	GUT_GENOME096083_13
3310	16000	12	GUT_GENOME096083_13
3311	16100	21	GUT_GENOME096083_13
3312	16200	22	GUT_GENOME096083_13
3313	16300	13	GUT_GENOME096083_13
3314	16400	21	GUT_GENOME096083_13
3315	16500	7	GUT_GENOME096083_13
3316	16600	13	GUT_GENOME096083_13
3317	16700	4	GUT_GENOME096083_13
3318	16800	6	GUT_GENOME096083_13
3319	16900	9	GUT_GENOME096083_13
3320	17000	8	GUT_GENOME096083_13
3321	17100	9	GUT_GENOME096083_13
3322	17200	13	GUT_GENOME096083_13
3323	17300	17	GUT_GENOME096083_13
3324	17400	13	GUT_GENOME096083_13
3325	17500	20	GUT_GENOME096083_13
3326	17600	10	GUT_GENOME096083_13
3327	17700	12	GUT_GENOME096083_13
3328	17800	22	GUT_GENOME096083_13
3329	17900	17	GUT_GENOME096083_13
3330	18000	10	GUT_GENOME096083_13
3331	18100	15	GUT_GENOME096083_13
3332	18200	23	GUT_GENOME096083_13
3333	18300	21	GUT_GENOME096083_13
3334	18400	15	GUT_GENOME096083_13
3335	18500	20	GUT_GENOME096083_13
3336	18600	22	GUT_GENOME096083_13
3337	18700	20	GUT_GENOME096083_13
3338	18800	27	GUT_GENOME096083_13
3339	18900	20	GUT_GENOME096083_13
3340	19000	19	GUT_GENOME096083_13
3341	19100	16	GUT_GENOME096083_13
3342	19200	19	GUT_GENOME096083_13
3343	19300	17	GUT_GENOME096083_13
3344	19400	20	GUT_GENOME096083_13
3345	19500	20	GUT_GENOME096083_13
3346	19600	31	GUT_GENOME096083_13
3347	19700	25	GUT_GENOME096083_13
3348	19800	29	GUT_GENOME096083_13
3349	19900	21	GUT_GENOME096083_13
3350	20000	21	GUT_GENOME096083_13
3351	20100	18	GUT_GENOME096083_13
3352	20200	18	GUT_GENOME096083_13
3353	20300	22	GUT_GENOME096083_13
3354	20400	16	GUT_GENOME096083_13
3355	20500	22	GUT_GENOME096083_13
3356	20600	26	GUT_GENOME096083_13
3357	20700	26	GUT_GENOME096083_13
3358	20800	13	GUT_GENOME096083_13
3359	20900	26	GUT_GENOME096083_13
3360	21000	19	GUT_GENOME096083_13
3361	21100	8	GUT_GENOME096083_13
3362	21200	14	GUT_GENOME096083_13
3363	21300	26	GUT_GENOME096083_13
3364	21400	20	GUT_GENOME096083_13
3365	21500	26	GUT_GENOME096083_13
3366	21600	15	GUT_GENOME096083_13
3367	21700	22	GUT_GENOME096083_13
3368	21800	9	GUT_GENOME096083_13
3369	21900	23	GUT_GENOME096083_13
3370	22000	19	GUT_GENOME096083_13
3371	22100	12	GUT_GENOME096083_13
3372	22200	22	GUT_GENOME096083_13
3373	22300	15	GUT_GENOME096083_13
3374	22400	14	GUT_GENOME096083_13
3375	22500	22	GUT_GENOME096083_13
3376	22600	29	GUT_GENOME096083_13
3377	22700	23	GUT_GENOME096083_13
3378	22800	29	GUT_GENOME096083_13
3379	22900	25	GUT_GENOME096083_13
3380	23000	33	GUT_GENOME096083_13
3381	23100	17	GUT_GENOME096083_13
3382	23200	16	GUT_GENOME096083_13
3383	23300	21	GUT_GENOME096083_13
3384	23400	11	GUT_GENOME096083_13
3385	23500	14	GUT_GENOME096083_13
3386	23600	15	GUT_GENOME096083_13
3387	23700	12	GUT_GENOME096083_13
3388	23800	16	GUT_GENOME096083_13
3389	23900	14	GUT_GENOME096083_13
3390	24000	17	GUT_GENOME096083_13
3391	24100	25	GUT_GENOME096083_13
3392	24200	12	GUT_GENOME096083_13
3393	24300	18	GUT_GENOME096083_13
3394	24400	35	GUT_GENOME096083_13
3395	24500	24	GUT_GENOME096083_13
3396	24600	26	GUT_GENOME096083_13
3397	24700	23	GUT_GENOME096083_13
3398	24800	27	GUT_GENOME096083_13
3399	24900	25	GUT_GENOME096083_13
3400	25000	26	GUT_GENOME096083_13
3401	25100	14	GUT_GENOME096083_13
3402	25200	16	GUT_GENOME096083_13
3403	25300	9	GUT_GENOME096083_13
3404	25400	21	GUT_GENOME096083_13
3405	25500	23	GUT_GENOME096083_13
3406	25600	20	GUT_GENOME096083_13
3407	25700	34	GUT_GENOME096083_13
3408	25800	24	GUT_GENOME096083_13
3409	25900	25	GUT_GENOME096083_13
3410	26000	18	GUT_GENOME096083_13
3411	26100	32	GUT_GENOME096083_13
3412	26200	33	GUT_GENOME096083_13
3413	26300	41	GUT_GENOME096083_13
3414	26400	15	GUT_GENOME096083_13
3415	26500	25	GUT_GENOME096083_13
3416	26600	37	GUT_GENOME096083_13
3417	26700	21	GUT_GENOME096083_13
3418	26800	24	GUT_GENOME096083_13
3419	26900	12	GUT_GENOME096083_13
3420	27000	15	GUT_GENOME096083_13
3421	27100	19	GUT_GENOME096083_13
3422	27200	30	GUT_GENOME096083_13
3423	27300	23	GUT_GENOME096083_13
3424	27400	24	GUT_GENOME096083_13
3425	27500	17	GUT_GENOME096083_13
3426	27600	14	GUT_GENOME096083_13
3427	27700	17	GUT_GENOME096083_13
3428	27800	20	GUT_GENOME096083_13
3429	27900	26	GUT_GENOME096083_13
3430	28000	22	GUT_GENOME096083_13
3431	28100	21	GUT_GENOME096083_13
3432	28200	27	GUT_GENOME096083_13
3433	28300	13	GUT_GENOME096083_13
3434	28400	14	GUT_GENOME096083_13
3435	28500	17	GUT_GENOME096083_13
3436	28600	16	GUT_GENOME096083_13
3437	28700	19	GUT_GENOME096083_13
3438	28800	21	GUT_GENOME096083_13
3439	28900	14	GUT_GENOME096083_13
3440	29000	21	GUT_GENOME096083_13
3441	29100	16	GUT_GENOME096083_13
3442	29200	20	GUT_GENOME096083_13
3443	29300	16	GUT_GENOME096083_13
3444	29400	15	GUT_GENOME096083_13
3445	29500	11	GUT_GENOME096083_13
3446	29600	17	GUT_GENOME096083_13
3447	29700	16	GUT_GENOME096083_13
3448	29800	23	GUT_GENOME096083_13
3449	29900	18	GUT_GENOME096083_13
3450	30000	17	GUT_GENOME096083_13
3451	30100	14	GUT_GENOME096083_13
3452	30200	23	GUT_GENOME096083_13
3453	30300	23	GUT_GENOME096083_13
3454	30400	25	GUT_GENOME096083_13
3455	30500	17	GUT_GENOME096083_13
3456	30600	16	GUT_GENOME096083_13
3457	30700	18	GUT_GENOME096083_13
3458	30800	23	GUT_GENOME096083_13
3459	30900	12	GUT_GENOME096083_13
3460	31000	1	GUT_GENOME096083_13
3461	31100	5	GUT_GENOME096083_13
3462	31200	27	GUT_GENOME096083_13
3463	31300	9	GUT_GENOME096083_13
3464	31400	17	GUT_GENOME096083_13
3465	31500	24	GUT_GENOME096083_13
3466	31600	7	GUT_GENOME096083_13
3467	31700	17	GUT_GENOME096083_13
3468	31800	29	GUT_GENOME096083_13
3469	31900	28	GUT_GENOME096083_13
3470	32000	26	GUT_GENOME096083_13
3471	32100	19	GUT_GENOME096083_13
3472	32200	27	GUT_GENOME096083_13
3473	32300	21	GUT_GENOME096083_13
3474	32400	24	GUT_GENOME096083_13
3475	32500	11	GUT_GENOME096083_13
3476	32600	20	GUT_GENOME096083_13
3477	32700	20	GUT_GENOME096083_13
3478	32800	17	GUT_GENOME096083_13
3479	32900	28	GUT_GENOME096083_13
3480	33000	29	GUT_GENOME096083_13
3481	33100	24	GUT_GENOME096083_13
3482	33200	17	GUT_GENOME096083_13
3483	33300	18	GUT_GENOME096083_13
3484	33400	19	GUT_GENOME096083_13
3485	33500	14	GUT_GENOME096083_13
3486	33600	19	GUT_GENOME096083_13
3487	33700	20	GUT_GENOME096083_13
3488	33800	20	GUT_GENOME096083_13
3489	33900	23	GUT_GENOME096083_13
3490	34000	20	GUT_GENOME096083_13
3491	34100	24	GUT_GENOME096083_13
3492	34200	25	GUT_GENOME096083_13
3493	34300	15	GUT_GENOME096083_13
3494	34400	17	GUT_GENOME096083_13
3495	34500	19	GUT_GENOME096083_13
3496	34600	5	GUT_GENOME096083_13
3497	34700	18	GUT_GENOME096083_13
3498	34800	14	GUT_GENOME096083_13
3499	34900	20	GUT_GENOME096083_13
3500	35000	20	GUT_GENOME096083_13
3501	35100	17	GUT_GENOME096083_13
3502	35200	13	GUT_GENOME096083_13
3503	35300	21	GUT_GENOME096083_13
3504	35400	14	GUT_GENOME096083_13
3505	35500	28	GUT_GENOME096083_13
3506	35600	27	GUT_GENOME096083_13
3507	35700	43	GUT_GENOME096083_13
3508	35800	32	GUT_GENOME096083_13
3509	35900	22	GUT_GENOME096083_13
3510	36000	19	GUT_GENOME096083_13
3511	36100	18	GUT_GENOME096083_13
3512	36200	16	GUT_GENOME096083_13
3513	36300	21	GUT_GENOME096083_13
3514	36400	19	GUT_GENOME096083_13
3515	36500	16	GUT_GENOME096083_13
3516	36600	10	GUT_GENOME096083_13
3517	36700	8	GUT_GENOME096083_13
3518	36800	8	GUT_GENOME096083_13
3519	36900	12	GUT_GENOME096083_13
3520	37000	22	GUT_GENOME096083_13
3521	37100	11	GUT_GENOME096083_13
3522	37200	4	GUT_GENOME096083_13
3523	37300	0	GUT_GENOME096083_13
3524	37400	3	GUT_GENOME096083_13
3525	37500	0	GUT_GENOME096083_13
3526	37600	1	GUT_GENOME096083_13
3527	37700	0	GUT_GENOME096083_13
3528	37800	3	GUT_GENOME096083_13
3529	37900	4	GUT_GENOME096083_13
3530	38000	5	GUT_GENOME096083_13
3531	38100	20	GUT_GENOME096083_13
3532	38200	22	GUT_GENOME096083_13
3533	38300	18	GUT_GENOME096083_13
3534	38400	31	GUT_GENOME096083_13
3535	38500	16	GUT_GENOME096083_13
3536	38600	10	GUT_GENOME096083_13
3537	38700	11	GUT_GENOME096083_13
3538	38800	11	GUT_GENOME096083_13
3539	38900	10	GUT_GENOME096083_13
3540	39000	17	GUT_GENOME096083_13
3541	39100	21	GUT_GENOME096083_13
3542	39200	30	GUT_GENOME096083_13
3543	39300	31	GUT_GENOME096083_13
3544	39400	14	GUT_GENOME096083_13
3545	39500	20	GUT_GENOME096083_13
3546	39600	18	GUT_GENOME096083_13
3547	39700	23	GUT_GENOME096083_13
3548	39800	23	GUT_GENOME096083_13
3549	39900	20	GUT_GENOME096083_13
3550	40000	26	GUT_GENOME096083_13
3551	40100	24	GUT_GENOME096083_13
3552	40200	5	GUT_GENOME096083_13
3553	40300	11	GUT_GENOME096083_13
3554	40400	11	GUT_GENOME096083_13
3555	40500	25	GUT_GENOME096083_13
3556	40600	21	GUT_GENOME096083_13
3557	40700	17	GUT_GENOME096083_13
3558	40800	25	GUT_GENOME096083_13
3559	40900	9	GUT_GENOME096083_13
3560	41000	9	GUT_GENOME096083_13
3561	41100	12	GUT_GENOME096083_13
3562	41200	9	GUT_GENOME096083_13
3563	41300	11	GUT_GENOME096083_13
3564	41400	8	GUT_GENOME096083_13
3565	41500	12	GUT_GENOME096083_13
3566	41600	13	GUT_GENOME096083_13
3567	41700	15	GUT_GENOME096083_13
3568	41800	6	GUT_GENOME096083_13
3569	41900	9	GUT_GENOME096083_13
3570	42000	11	GUT_GENOME096083_13
3571	42100	10	GUT_GENOME096083_13
3572	42200	13	GUT_GENOME096083_13
3573	42300	17	GUT_GENOME096083_13
3574	42400	18	GUT_GENOME096083_13
3575	42500	21	GUT_GENOME096083_13
3576	42600	18	GUT_GENOME096083_13
3577	42700	15	GUT_GENOME096083_13
3578	42800	17	GUT_GENOME096083_13
3579	42900	15	GUT_GENOME096083_13
3580	43000	24	GUT_GENOME096083_13
3581	43100	19	GUT_GENOME096083_13
3582	43200	25	GUT_GENOME096083_13
3583	43300	21	GUT_GENOME096083_13
3584	43400	21	GUT_GENOME096083_13
3585	43500	23	GUT_GENOME096083_13
3586	43600	18	GUT_GENOME096083_13
3587	43700	27	GUT_GENOME096083_13
3588	43800	23	GUT_GENOME096083_13
3589	43900	24	GUT_GENOME096083_13
3590	44000	22	GUT_GENOME096083_13
3591	44100	21	GUT_GENOME096083_13
3592	44200	28	GUT_GENOME096083_13
3593	44300	16	GUT_GENOME096083_13
3594	44400	19	GUT_GENOME096083_13
3595	44500	24	GUT_GENOME096083_13
3596	44600	18	GUT_GENOME096083_13
3597	44700	14	GUT_GENOME096083_13
3598	44800	19	GUT_GENOME096083_13
3599	44900	6	GUT_GENOME096083_13
3600	0	35	GUT_GENOME096083_15
3601	100	22	GUT_GENOME096083_15
3602	200	13	GUT_GENOME096083_15
3603	300	17	GUT_GENOME096083_15
3604	400	11	GUT_GENOME096083_15
3605	500	3	GUT_GENOME096083_15
3606	600	6	GUT_GENOME096083_15
3607	700	13	GUT_GENOME096083_15
3608	800	16	GUT_GENOME096083_15
3609	900	26	GUT_GENOME096083_15
3610	1000	22	GUT_GENOME096083_15
3611	1100	32	GUT_GENOME096083_15
3612	1200	17	GUT_GENOME096083_15
3613	1300	14	GUT_GENOME096083_15
3614	1400	20	GUT_GENOME096083_15
3615	1500	18	GUT_GENOME096083_15
3616	1600	17	GUT_GENOME096083_15
3617	1700	18	GUT_GENOME096083_15
3618	1800	14	GUT_GENOME096083_15
3619	1900	22	GUT_GENOME096083_15
3620	2000	17	GUT_GENOME096083_15
3621	2100	21	GUT_GENOME096083_15
3622	2200	12	GUT_GENOME096083_15
3623	2300	29	GUT_GENOME096083_15
3624	2400	16	GUT_GENOME096083_15
3625	2500	18	GUT_GENOME096083_15
3626	2600	24	GUT_GENOME096083_15
3627	2700	18	GUT_GENOME096083_15
3628	2800	28	GUT_GENOME096083_15
3629	2900	27	GUT_GENOME096083_15
3630	3000	26	GUT_GENOME096083_15
3631	3100	22	GUT_GENOME096083_15
3632	3200	21	GUT_GENOME096083_15
3633	3300	18	GUT_GENOME096083_15
3634	3400	29	GUT_GENOME096083_15
3635	3500	26	GUT_GENOME096083_15
3636	3600	18	GUT_GENOME096083_15
3637	3700	17	GUT_GENOME096083_15
3638	3800	28	GUT_GENOME096083_15
3639	3900	22	GUT_GENOME096083_15
3640	4000	22	GUT_GENOME096083_15
3641	4100	26	GUT_GENOME096083_15
3642	4200	9	GUT_GENOME096083_15
3643	4300	10	GUT_GENOME096083_15
3644	4400	21	GUT_GENOME096083_15
3645	4500	14	GUT_GENOME096083_15
3646	4600	15	GUT_GENOME096083_15
3647	4700	9	GUT_GENOME096083_15
3648	4800	14	GUT_GENOME096083_15
3649	4900	23	GUT_GENOME096083_15
3650	5000	15	GUT_GENOME096083_15
3651	5100	22	GUT_GENOME096083_15
3652	5200	26	GUT_GENOME096083_15
3653	5300	19	GUT_GENOME096083_15
3654	5400	25	GUT_GENOME096083_15
3655	5500	16	GUT_GENOME096083_15
3656	5600	17	GUT_GENOME096083_15
3657	5700	7	GUT_GENOME096083_15
3658	5800	10	GUT_GENOME096083_15
3659	5900	7	GUT_GENOME096083_15
3660	6000	15	GUT_GENOME096083_15
3661	6100	13	GUT_GENOME096083_15
3662	6200	14	GUT_GENOME096083_15
3663	6300	12	GUT_GENOME096083_15
3664	6400	11	GUT_GENOME096083_15
3665	6500	17	GUT_GENOME096083_15
3666	6600	21	GUT_GENOME096083_15
3667	6700	18	GUT_GENOME096083_15
3668	6800	16	GUT_GENOME096083_15
3669	6900	16	GUT_GENOME096083_15
3670	7000	18	GUT_GENOME096083_15
3671	7100	14	GUT_GENOME096083_15
3672	7200	27	GUT_GENOME096083_15
3673	7300	23	GUT_GENOME096083_15
3674	7400	27	GUT_GENOME096083_15
3675	7500	16	GUT_GENOME096083_15
3676	7600	8	GUT_GENOME096083_15
3677	7700	17	GUT_GENOME096083_15
3678	7800	14	GUT_GENOME096083_15
3679	7900	19	GUT_GENOME096083_15
3680	8000	17	GUT_GENOME096083_15
3681	8100	16	GUT_GENOME096083_15
3682	8200	21	GUT_GENOME096083_15
3683	8300	15	GUT_GENOME096083_15
3684	8400	11	GUT_GENOME096083_15
3685	8500	19	GUT_GENOME096083_15
3686	8600	12	GUT_GENOME096083_15
3687	8700	27	GUT_GENOME096083_15
3688	8800	18	GUT_GENOME096083_15
3689	8900	7	GUT_GENOME096083_15
3690	9000	0	GUT_GENOME096083_15
3691	9100	8	GUT_GENOME096083_15
3692	9200	7	GUT_GENOME096083_15
3693	9300	7	GUT_GENOME096083_15
3694	9400	9	GUT_GENOME096083_15
3695	9500	19	GUT_GENOME096083_15
3696	9600	28	GUT_GENOME096083_15
3697	9700	19	GUT_GENOME096083_15
3698	9800	24	GUT_GENOME096083_15
3699	9900	23	GUT_GENOME096083_15
3700	10000	26	GUT_GENOME096083_15
3701	10100	26	GUT_GENOME096083_15
